name,time,accel_x,accel_y,accel_z,alt,bme280_h,bme280_p,bme280_t,lat,lon,nc05,nc1,nc10,nc25,nc4,ntc,p1,p10,p25,p4,t_offset,typical_part_size
cansat,1622290273024098312,0,0,10,0,40.79,101521.2,27.51,0,0,2.705836,3.24826,3.34085,3.325301,3.338261,27.538624,0.417181,0.567415,0.505207,0.557047,471,0.574616
cansat,1622290274024240447,1,0,10,0,40.79,101523.8,27.52,0,0,2.643232,3.173098,3.263539,3.248351,3.26101,27.304373,0.407527,0.554275,0.493511,0.544147,472,0.575575
cansat,1622290275024105916,1,0,10,0,40.79,101522.12,27.52,0,0,2.566092,3.080486,3.168282,3.153538,3.165827,27.421151,0.395632,0.538087,0.479102,0.528256,473,0.575575
cansat,1622290276023977374,1,0,10,0,40.79,101520.89,27.53,0,0,2.522298,3.027877,3.114146,3.099659,3.111733,27.246242,0.388873,0.528849,0.470893,0.519189,474,0.576267
cansat,1622290277024011071,1,0,9,0,40.8,101523.29,27.54,0,0,2.55029,3.061404,3.148569,3.133932,3.146131,27.4798,0.393172,0.5346,0.476051,0.524842,475,0.575909
cansat,1622290278023846748,0,0,10,0,40.79,101523.5,27.54,0,0,2.547475,3.057951,3.144962,3.130352,3.142528,27.362676,0.392723,0.533899,0.475461,0.524159,476,0.575909
cansat,1622290279023794664,1,0,9,0,40.8,101523.59,27.55,0,0,2.519731,3.024579,3.110588,3.096146,3.108182,27.362676,0.388431,0.527979,0.470222,0.518353,477,0.575909
cansat,1622290280023694924,1,0,10,0,40.8,101524.98,27.56,0,0,2.47207,2.967305,3.051636,3.037477,3.049277,27.421151,0.38107,0.517895,0.461271,0.508457,478,0.575909
cansat,1622290281024388726,1,0,9,0,40.8,101522.73,27.56,0,0,2.408751,2.891242,2.973366,2.959578,2.971069,27.421151,0.371297,0.504539,0.449403,0.49535,479,0.575909
cansat,1622290282024388465,1,0,10,0,40.81,101523.42,27.57,0,0,2.328817,2.795169,2.874465,2.861153,2.872247,27.421151,0.358948,0.4876,0.434376,0.478729,480,0.574858
cansat,1622290283024875913,1,0,10,0,40.81,101524.48,27.58,0,0,2.310266,2.772832,2.851442,2.838244,2.849241,27.597624,0.356074,0.483608,0.430854,0.474815,481,0.57381
cansat,1622290284025141954,1,0,10,0,40.81,101522.34,27.59,0,0,2.272147,2.727015,2.804275,2.791305,2.802112,27.421151,0.350185,0.475528,0.423686,0.466887,482,0.573809
cansat,1622290285024192631,0,0,10,0,40.81,101523.14,27.59,0,0,2.218557,2.662635,2.738024,2.725369,2.735914,27.4798,0.341912,0.464219,0.413639,0.455789,483,0.57381
cansat,1622290286023508932,1,0,9,0,40.81,101524.51,27.6,0,0,2.197335,2.63708,2.711681,2.699159,2.709593,27.362676,0.338624,0.459649,0.409607,0.451308,484,0.574105
cansat,1622290287023515390,1,0,9,0,40.82,101523.54,27.61,0,0,2.158183,2.590014,2.663223,2.650935,2.661173,27.421151,0.332573,0.451338,0.402239,0.443155,485,0.574104
cansat,1622290288023446848,1,0,9,0,40.81,101524.37,27.61,0,0,2.149247,2.579205,2.652043,2.639818,2.650003,27.188283,0.331178,0.449339,0.400498,0.441198,486,0.573059
cansat,1622290289023476483,1,0,9,0,40.81,101526.85,27.62,0,0,2.120529,2.544662,2.616463,2.604412,2.614452,27.597624,0.326736,0.443213,0.395076,0.43519,487,0.573058
cansat,1622290290023256639,1,0,9,0,40.82,101524.19,27.63,0,0,2.076072,2.491239,2.561476,2.549688,2.559509,27.304373,0.31987,0.433807,0.386727,0.42596,488,0.573059
cansat,1622290291023292732,1,0,9,0,40.82,101523.59,27.64,0,0,2.01931,2.423057,2.491319,2.479863,2.489407,27.4798,0.31111,0.421842,0.376093,0.414217,489,0.573058
cansat,1622290292023540545,1,0,10,0,40.82,101526.44,27.64,0,0,1.953146,2.343601,2.409577,2.398505,2.407729,27.4798,0.300903,0.407923,0.363714,0.400555,490,0.573059
cansat,1622290293023412159,1,0,9,0,40.82,101523.28,27.65,0,0,1.880028,2.255809,2.319268,2.308619,2.31749,27.775686,0.289626,0.392564,0.350047,0.385478,491,0.573058
cansat,1622290294023524710,1,0,9,0,40.82,101518.2,27.66,0,0,1.802006,2.16214,2.222924,2.212724,2.221221,27.304373,0.277595,0.376193,0.335474,0.369406,492,0.573059
cansat,1622290295023192679,1,0,9,0,40.83,101522.15,27.67,0,0,1.720793,2.064648,2.122655,2.112922,2.12103,27.304373,0.265075,0.359165,0.320312,0.35269,493,0.573058
cansat,1622290296023356272,1,0,10,0,40.83,101522.19,27.67,0,0,1.726543,2.07147,2.129611,2.119856,2.127981,27.4798,0.265944,0.360249,0.321315,0.35376,494,0.574161
cansat,1622290297023082105,1,0,9,0,40.83,101522.97,27.68,0,0,1.713947,2.056286,2.113945,2.104271,2.112329,27.597624,0.263988,0.35751,0.318907,0.351076,495,0.574161
cansat,1622290298023121115,1,0,9,0,40.83,101520.63,27.69,0,0,1.775285,2.129839,2.189533,2.179518,2.18786,27.304373,0.273428,0.370249,0.330287,0.363589,496,0.574068
cansat,1622290299023230802,1,0,9,0,40.84,101521.16,27.7,0,0,1.807224,2.168122,2.228862,2.218672,2.227159,27.304373,0.27834,0.376856,0.336198,0.37008,497,0.574068
cansat,1622290300022882521,1,0,9,0,40.83,101521.29,27.7,0,0,1.81503,2.177453,2.238427,2.228198,2.236718,27.362676,0.279535,0.378432,0.33762,0.37163,498,0.574068
cansat,1622290301023067833,1,0,9,0,40.84,101521.27,27.71,0,0,1.803207,2.163238,2.22379,2.213631,2.222092,27.4798,0.277707,0.375919,0.335393,0.369164,499,0.574068
cansat,1622290302023039916,1,0,9,0,40.84,101519.17,27.72,0,0,1.775603,2.130093,2.189694,2.179696,2.188023,27.775686,0.27345,0.370118,0.330232,0.36347,500,0.574068
cansat,1622290303023209342,1,0,10,0,40.84,101519.02,27.72,0,0,1.735492,2.081945,2.140178,2.13041,2.138546,27.597624,0.267267,0.361715,0.322748,0.35522,501,0.574068
cansat,1622290304023872727,1,0,9,0,40.84,101520.48,27.73,0,0,1.730033,2.075351,2.133365,2.123633,2.131738,27.538624,0.266416,0.360507,0.321692,0.354038,502,0.574766
cansat,1622290305023819810,1,0,9,0,40.85,101523.22,27.74,0,0,1.708318,2.049258,2.10651,2.096906,2.104904,27.304373,0.263063,0.355917,0.317616,0.349533,503,0.574766
cansat,1622290306023733716,1,0,9,0,40.84,101523.76,27.74,0,0,1.673651,2.007633,2.063691,2.054288,2.062118,27.4798,0.257716,0.348633,0.311135,0.342383,504,0.574766
cansat,1622290307023573508,1,0,9,0,40.84,101523,27.75,0,0,1.628839,1.953841,2.008369,1.999223,2.006839,27.538624,0.250808,0.339242,0.302772,0.333163,505,0.574766
cansat,1622290308023601788,0,0,9,0,40.84,101517.73,27.76,0,0,1.620634,1.943954,1.998171,1.989078,1.99665,27.362676,0.249535,0.337464,0.301207,0.331421,506,0.575174
cansat,1622290309023530382,1,0,9,0,40.84,101523.04,27.77,0,0,1.597789,1.916509,1.969928,1.960968,1.968429,27.6568,0.246008,0.332642,0.296923,0.326689,507,0.575174
cansat,1622290310022599808,1,0,9,0,40.85,101521.51,27.77,0,0,1.563311,1.875115,1.92735,1.918589,1.925884,27.597624,0.240692,0.325404,0.290481,0.319583,508,0.575174
cansat,1622290311022868766,1,0,9,0,40.84,101522.37,27.78,0,0,1.519756,1.822836,1.873586,1.865075,1.872162,27.716154,0.233978,0.316282,0.282356,0.310627,509,0.575174
cansat,1622290312022957047,1,0,10,0,40.84,101521.46,27.79,0,0,1.469282,1.762263,1.811301,1.803077,1.809925,27.716154,0.2262,0.305726,0.272948,0.300263,510,0.575174
cansat,1622290313022965953,1,0,9,0,40.84,101516.88,27.79,0,0,1.413709,1.695577,1.742737,1.734828,1.741413,27.362676,0.217638,0.294116,0.262597,0.288863,511,0.575174
cansat,1622290314022071161,1,0,9,0,40.84,101514.98,27.81,0,0,1.35456,1.624607,1.669771,1.662197,1.668504,27.6568,0.208526,0.281768,0.251586,0.276737,512,0.575174
cansat,1622290315021949025,1,0,9,0,40.84,101517.18,27.81,0,0,1.293106,1.550876,1.593971,1.586744,1.592761,27.6568,0.19906,0.268945,0.240149,0.264146,513,0.575174
cansat,1622290316022736837,1,0,9,0,40.84,101514.39,27.82,0,0,1.274737,1.528853,1.571341,1.564216,1.570149,27.597624,0.196234,0.265136,0.236744,0.260404,514,0.576129
cansat,1622290317023630743,1,0,9,0,40.84,101518.76,27.83,0,0,1.24711,1.495725,1.537298,1.530326,1.536131,27.716154,0.191983,0.2594,0.231619,0.25477,515,0.576128
cansat,1622290318023261264,0,0,10,0,40.84,101520.13,27.84,0,0,1.21226,1.453934,1.49435,1.487573,1.493216,27.246242,0.186619,0.252161,0.225152,0.24766,516,0.576128
cansat,1622290319022190795,1,0,9,0,40.84,101519.32,27.84,0,0,1.171908,1.405544,1.444619,1.438067,1.443523,27.4798,0.180408,0.243777,0.217663,0.239424,517,0.576128
cansat,1622290320026975117,1,0,9,0,40.84,101520.07,27.85,0,0,1.127504,1.352292,1.389891,1.383586,1.388836,27.362676,0.173574,0.234548,0.20942,0.23036,518,0.576128
cansat,1622290321022207721,1,0,10,0,40.84,101519.46,27.86,0,0,1.080261,1.295635,1.331663,1.325621,1.330652,27.421151,0.166302,0.224727,0.20065,0.220714,519,0.576128
cansat,1622290322022345950,1,0,9,0,40.84,101520.95,27.86,0,0,1.119912,1.343216,1.380586,1.374319,1.379538,27.421151,0.172411,0.233014,0.208037,0.228851,520,0.577496
cansat,1622290323022321054,1,0,9,0,40.83,101518.8,27.87,0,0,1.140825,1.368323,1.40641,1.400023,1.405341,27.362676,0.175636,0.237402,0.211943,0.233159,521,0.577496
cansat,1622290324023059855,0,0,9,0,40.84,101518.77,27.87,0,0,1.146351,1.374975,1.413265,1.406843,1.41219,27.597624,0.176492,0.238588,0.21299,0.234321,522,0.577496
cansat,1622290325022565167,1,1,9,0,40.83,101517.39,27.88,0,0,1.183736,1.419832,1.459384,1.45275,1.458274,27.362676,0.182251,0.246394,0.219951,0.241987,523,0.576439
cansat,1622290326022511573,1,0,10,0,40.83,101518.31,27.89,0,0,1.290928,1.548407,1.591544,1.584309,1.590334,27.597624,0.198756,0.268712,0.239872,0.263906,524,0.574338
cansat,1622290327023651312,1,0,9,0,40.82,101516.38,27.89,0,0,1.364842,1.637069,1.682679,1.675029,1.681399,27.775686,0.210137,0.284105,0.25361,0.279022,525,0.574338
cansat,1622290328024049802,1,0,9,0,40.82,101516.1,27.9,0,0,1.411064,1.692513,1.739671,1.731762,1.738348,27.597624,0.217254,0.293732,0.262203,0.288477,526,0.574338
cansat,1622290329027191937,1,0,9,0,40.82,101519.54,27.91,0,0,1.434391,1.720498,1.768439,1.760399,1.767094,27.775686,0.220846,0.298595,0.266541,0.293252,527,0.574338
cansat,1622290330023388915,1,0,9,0,40.82,101515.92,27.91,0,0,1.438942,1.725961,1.774057,1.76599,1.772707,27.6568,0.221548,0.299548,0.26739,0.294188,528,0.574338
cansat,1622290331022796415,1,0,9,0,40.81,101518.59,27.92,0,0,1.428238,1.713126,1.760866,1.75286,1.759527,27.597624,0.219901,0.297325,0.265404,0.292005,529,0.574338
cansat,1622290332023684436,0,0,10,0,40.81,101519.64,27.93,0,0,1.449611,1.7388,1.787286,1.779154,1.785926,27.716154,0.2232,0.301834,0.26941,0.29643,530,0.575295
cansat,1622290333022694539,1,0,9,0,40.81,101517.33,27.93,0,0,1.496794,1.795426,1.845515,1.837113,1.84411,27.4798,0.230471,0.311705,0.278207,0.306122,531,0.574245
cansat,1622290334023615528,1,0,9,0,40.81,101518.89,27.94,0,0,1.520037,1.823336,1.874226,1.86569,1.872799,27.4798,0.234056,0.316591,0.282553,0.310918,532,0.574245
cansat,1622290335023097351,1,0,9,0,40.81,101519.66,27.95,0,0,1.523658,1.827708,1.878742,1.870182,1.877311,27.895292,0.23462,0.317388,0.283251,0.311698,533,0.574245
cansat,1622290336023011778,1,0,9,0,40.8,101516.94,27.96,0,0,1.51135,1.812971,1.863613,1.855119,1.862193,27.775686,0.23273,0.314865,0.280987,0.309218,534,0.574245
cansat,1622290337022734850,1,0,9,0,40.8,101516.23,27.97,0,0,1.486264,1.782902,1.832724,1.824367,1.831327,27.775686,0.228872,0.309676,0.276345,0.304121,535,0.574245
cansat,1622290338022582610,1,0,9,0,40.8,101516.07,27.97,0,0,1.451078,1.740717,1.789378,1.781215,1.788013,27.304373,0.223459,0.30238,0.269823,0.296954,536,0.574245
cansat,1622290339022495162,1,0,9,0,40.8,101516.69,27.98,0,0,1.408064,1.689139,1.736374,1.72845,1.735049,27.775686,0.21684,0.293449,0.261843,0.288182,537,0.574245
cansat,1622290340021958807,0,0,9,0,40.79,101518.28,27.99,0,0,1.403507,1.683686,1.730778,1.722878,1.729458,27.597624,0.216141,0.29252,0.261008,0.287268,538,0.573199
cansat,1622290341022371984,1,0,9,0,40.79,101514.41,28,0,0,1.385779,1.662431,1.708939,1.701137,1.707635,27.6568,0.213413,0.288844,0.257722,0.283657,539,0.573199
cansat,1622290342021719953,1,0,9,0,40.79,101517.47,28.01,0,0,1.35756,1.62859,1.67416,1.666515,1.672882,27.775686,0.20907,0.28298,0.252484,0.277897,540,0.573199
cansat,1622290343022049067,1,0,9,0,40.79,101517.75,28.01,0,0,1.321126,1.584892,1.629248,1.621807,1.628004,27.775686,0.203461,0.275402,0.245717,0.270454,541,0.573199
cansat,1622290344021761462,1,0,9,0,40.78,101518.64,28.02,0,0,1.278401,1.533648,1.576577,1.569375,1.575373,28.076066,0.196883,0.26651,0.23778,0.261722,542,0.573199
cansat,1622290345021641514,0,0,9,0,40.77,101517.06,28.03,0,0,1.23101,1.476803,1.518147,1.511212,1.516988,27.716154,0.189587,0.256644,0.228973,0.252032,543,0.573199
cansat,1622290346023519795,1,0,10,0,40.78,101517.67,28.03,0,0,1.180312,1.415991,1.455639,1.448987,1.454527,27.895292,0.18178,0.246087,0.21955,0.241664,544,0.573199
cansat,1622290347023422815,1,0,10,0,40.77,101516.8,28.04,0,0,1.127443,1.352572,1.39045,1.384096,1.389389,27.835399,0.17364,0.235076,0.209723,0.23085,545,0.573199
cansat,1622290348023530054,1,0,10,0,40.77,101517.68,28.05,0,0,1.073344,1.287678,1.323743,1.317693,1.322732,27.775686,0.165309,0.223806,0.199665,0.219782,546,0.573199
cansat,1622290349023348492,0,0,9,0,40.76,101516.05,28.06,0,0,1.01879,1.222236,1.256473,1.25073,1.255514,27.716154,0.156908,0.21244,0.189522,0.20862,547,0.573199
cansat,1622290350022854637,1,0,9,0,40.76,101518.14,28.06,0,0,0.964413,1.157006,1.18942,1.183982,1.188512,27.538624,0.148535,0.20111,0.179412,0.197493,548,0.573199
cansat,1622290351022363803,1,0,10,0,40.76,101517.14,28.07,0,0,0.910723,1.092599,1.123213,1.118077,1.122355,27.775686,0.140267,0.189921,0.169428,0.186506,549,0.573199
cansat,1622290352022409011,1,0,9,0,40.75,101515.35,28.08,0,0,0.902494,1.082721,1.113054,1.107965,1.112203,27.775686,0.138998,0.188196,0.167892,0.184812,550,0.573894
cansat,1622290353022192084,1,0,9,0,40.75,101517.03,28.09,0,0,0.886805,1.063893,1.093694,1.088694,1.092858,27.4798,0.13658,0.184916,0.164968,0.181592,551,0.573894
cansat,1622290354022273073,1,0,10,0,40.74,101516.93,28.09,0,0,0.909599,1.091222,1.121776,1.11665,1.120919,27.775686,0.140087,0.189644,0.169194,0.186235,552,0.574188
cansat,1622290355022157239,1,0,10,0,40.74,101515.62,28.11,0,0,0.918969,1.102447,1.133303,1.128127,1.132438,27.716154,0.141527,0.191573,0.170923,0.188131,553,0.574188
cansat,1622290356022152187,1,0,9,0,40.73,101516.32,28.11,0,0,0.917372,1.100516,1.131306,1.126141,1.130443,27.775686,0.141278,0.191217,0.170612,0.187783,554,0.574188
cansat,1622290357022167082,1,0,9,0,40.73,101519.14,28.12,0,0,0.906907,1.087947,1.118375,1.113271,1.117522,27.775686,0.139663,0.189014,0.168653,0.185621,555,0.574188
cansat,1622290358022267290,1,0,9,0,40.72,101517.85,28.13,0,0,0.889363,1.066888,1.096717,1.091713,1.09588,27.597624,0.136959,0.185337,0.165379,0.182011,556,0.574188
cansat,1622290359021956613,1,0,9,0,40.72,101516.65,28.13,0,0,0.86626,1.039162,1.068206,1.063334,1.067392,27.775686,0.133398,0.180504,0.161072,0.177266,557,0.574188
cansat,1622290360022044789,1,0,9,0,40.71,101518.71,28.14,0,0,0.838886,1.006312,1.03443,1.029713,1.033641,27.4798,0.129181,0.174783,0.155972,0.171648,558,0.574188
cansat,1622290361021270987,1,0,9,0,40.71,101516.99,28.15,0,0,0.808325,0.969641,0.996726,0.992183,0.995967,27.775686,0.124472,0.1684,0.150281,0.16538,559,0.574188
cansat,1622290362021198955,1,0,9,0,40.71,101519.95,28.16,0,0,0.775488,0.930242,0.956219,0.951862,0.955491,27.835399,0.119414,0.161544,0.144168,0.158648,560,0.574188
cansat,1622290363021220361,0,0,9,0,40.7,101517.62,28.16,0,0,0.741136,0.889026,0.913846,0.909683,0.91315,27.775686,0.114122,0.154375,0.137774,0.151609,561,0.574188
cansat,1622290364021038642,1,0,10,0,40.7,101518.3,28.17,0,0,0.799654,0.959203,0.985967,0.981478,0.985216,27.716154,0.123129,0.166536,0.148636,0.163553,562,0.575015
cansat,1622290365021045308,1,0,9,0,40.68,101517.87,28.18,0,0,1.015699,1.218321,1.252291,1.246593,1.251338,27.955367,0.156388,0.21148,0.188764,0.207694,563,0.572923
cansat,1622290366020813798,1,0,10,0,40.68,101519.23,28.19,0,0,1.143904,1.372068,1.410298,1.403886,1.409225,27.775686,0.176121,0.238121,0.21256,0.233861,564,0.572923
cansat,1622290367020644110,1,0,9,0,40.68,101521.47,28.2,0,0,1.219762,1.463022,1.50376,1.496928,1.502617,28.015624,0.187793,0.253859,0.226626,0.24932,565,0.572923
cansat,1622290368020684318,1,0,9,0,40.67,101521.45,28.21,0,0,1.309674,1.570821,1.614527,1.607198,1.613301,27.775686,0.201627,0.272505,0.243292,0.267637,566,0.573342
cansat,1622290369020794578,1,0,9,0,40.67,101521.93,28.21,0,0,1.368524,1.641363,1.686999,1.679346,1.685718,27.895292,0.210677,0.284685,0.254186,0.279602,567,0.573342
cansat,1622290370023317963,1,0,9,0,40.66,101522.11,28.22,0,0,1.402517,1.682091,1.728828,1.720991,1.727516,27.835399,0.215902,0.291692,0.260463,0.286487,568,0.573342
cansat,1622290371021040254,1,0,10,0,40.66,101522.06,28.23,0,0,1.416035,1.698264,1.745419,1.737512,1.744095,27.955367,0.217974,0.294442,0.262938,0.289191,569,0.573342
cansat,1622290372020479681,1,0,9,0,40.65,101522.32,28.24,0,0,1.457216,1.747607,1.796097,1.787966,1.794736,27.835399,0.224303,0.302935,0.270544,0.297536,570,0.572299
cansat,1622290373021412024,1,0,9,0,40.65,101522.63,28.25,0,0,1.520398,1.823327,1.873877,1.865402,1.872458,27.597624,0.234018,0.315989,0.282228,0.310362,571,0.571259
cansat,1622290374020643013,1,0,10,0,40.64,101522.19,28.25,0,0,1.556383,1.866431,1.918138,1.909469,1.916686,27.955367,0.239546,0.32339,0.288862,0.317635,572,0.571258
cansat,1622290375020281190,1,0,9,0,40.63,101520.99,28.25,0,0,1.569978,1.882685,1.934804,1.926066,1.93334,27.775686,0.241628,0.32614,0.291342,0.32034,573,0.571258
cansat,1622290376023190408,1,0,9,0,40.64,101522.59,28.26,0,0,1.565298,1.877027,1.928953,1.920248,1.927495,27.895292,0.240897,0.325097,0.290432,0.319319,574,0.571258
cansat,1622290377020280668,1,0,9,0,40.63,101523.94,28.27,0,0,1.634609,1.960115,2.01432,2.005233,2.012798,27.835399,0.251559,0.339452,0.30327,0.333422,575,0.572903
cansat,1622290378020571658,1,0,10,0,40.63,101523.03,28.28,0,0,1.674411,2.007817,2.063323,2.054018,2.061764,27.895292,0.257679,0.347679,0.310632,0.341505,576,0.572903
cansat,1622290379021230407,1,0,10,0,40.61,101523.66,28.28,0,0,1.689911,2.02638,2.08238,2.072993,2.080807,27.775686,0.260059,0.350861,0.313486,0.344632,577,0.572903
cansat,1622290380022805511,1,0,10,0,40.61,101522.99,28.29,0,0,1.685572,2.021153,2.076992,2.067631,2.075423,28.136692,0.259386,0.349925,0.312661,0.343714,578,0.572903
cansat,1622290381020836031,1,0,9,0,40.61,101521.99,28.29,0,0,1.665205,1.99671,2.051856,2.042612,2.050307,27.835399,0.256248,0.345664,0.308864,0.33953,579,0.572903
cansat,1622290382020268219,1,0,10,0,40.6,101522.07,28.3,0,0,1.632058,1.956944,2.010977,2.00192,2.009459,27.955367,0.251143,0.338753,0.302698,0.332743,580,0.572903
cansat,1622290383020673374,1,0,9,0,40.6,101521.65,28.3,0,0,1.58889,1.905165,1.957754,1.948939,1.956277,27.597624,0.244496,0.329765,0.294675,0.323916,581,0.572903
cansat,1622290384020413582,1,0,9,0,40.59,101521.11,28.31,0,0,1.538038,1.844174,1.895066,1.886536,1.893636,27.835399,0.236667,0.319184,0.285229,0.313525,582,0.572903
cansat,1622290385020481134,1,0,10,0,40.58,101521.26,28.32,0,0,1.481469,1.776329,1.825337,1.817123,1.823961,27.775686,0.227959,0.307421,0.274725,0.301972,583,0.572903
cansat,1622290386020308425,1,0,10,0,40.58,101521.41,28.33,0,0,1.420834,1.703612,1.750603,1.742727,1.749283,27.835399,0.218626,0.294817,0.263468,0.289592,584,0.572903
cansat,1622290387020156654,1,0,9,0,40.57,101520.68,28.34,0,0,1.401924,1.680909,1.727251,1.719483,1.725949,27.775686,0.21571,0.290848,0.259935,0.285696,585,0.573599
cansat,1622290388020374518,1,0,10,0,40.57,101521.8,28.35,0,0,1.37259,1.645711,1.691062,1.683461,1.689788,28.197504,0.211191,0.284721,0.254473,0.27968,586,0.573599
cansat,1622290389020215455,1,0,9,0,40.57,101522.08,28.36,0,0,1.335107,1.600745,1.644837,1.637447,1.643598,28.015624,0.205418,0.276908,0.247501,0.272007,587,0.573599
cansat,1622290390020667330,1,0,9,0,40.56,101521.2,28.36,0,0,1.291398,1.548315,1.590946,1.583802,1.589748,27.716154,0.198688,0.267807,0.239378,0.263069,588,0.573599
cansat,1622290391020032538,1,0,9,0,40.55,101519.77,28.37,0,0,1.243081,1.490365,1.531385,1.52451,1.530232,27.895292,0.19125,0.257755,0.230403,0.253196,589,0.573599
cansat,1622290392019899725,1,0,9,0,40.55,101522.12,28.38,0,0,1.191516,1.428523,1.467825,1.461238,1.46672,27.955367,0.183313,0.247033,0.220828,0.242666,590,0.573599
cansat,1622290393020313579,1,0,10,0,40.54,101518.6,28.39,0,0,1.137834,1.364146,1.401663,1.395376,1.400609,27.775686,0.17505,0.235877,0.210864,0.231708,591,0.573599
cansat,1622290394018212693,1,0,9,0,40.54,101519.85,28.39,0,0,1.082975,1.298359,1.334055,1.328073,1.333052,27.775686,0.166607,0.22448,0.200683,0.220514,592,0.573599
cansat,1622290395020597797,1,0,9,0,40.53,101520.34,28.4,0,0,1.072116,1.28532,1.320642,1.314723,1.319649,27.835399,0.164932,0.222198,0.198653,0.218273,593,0.57402
cansat,1622290396018166963,1,0,9,0,40.52,101519.33,28.41,0,0,1.052602,1.261906,1.296569,1.290761,1.295595,27.835399,0.161926,0.218123,0.19502,0.214273,594,0.57402
cansat,1622290397020893838,1,0,9,0,40.52,101521.43,28.42,0,0,1.262809,1.513898,1.555475,1.548508,1.554306,28.136692,0.19426,0.261664,0.233954,0.257046,595,0.57462
cansat,1622290398020941910,1,0,10,0,40.51,101520.91,28.43,0,0,1.384539,1.65982,1.705393,1.697757,1.704112,27.716154,0.212983,0.286868,0.256496,0.281806,596,0.57462
cansat,1622290399020724358,1,0,9,0,40.52,101520.83,28.43,0,0,1.453663,1.742675,1.790514,1.782498,1.789169,28.076066,0.223614,0.301171,0.26929,0.295857,597,0.57462
cansat,1622290400020465712,0,0,9,0,40.51,101520.94,28.44,0,0,1.615061,1.936135,1.989264,1.980361,1.98777,27.895292,0.248436,0.334569,0.299165,0.328668,598,0.573849
cansat,1622290401020479774,1,0,9,0,40.5,101520.79,28.44,0,0,1.711367,2.051559,2.107835,2.098406,2.106253,28.076066,0.263244,0.354478,0.316981,0.348228,599,0.573849
cansat,1622290402020093003,1,0,9,0,40.5,101521.25,28.45,0,0,1.768464,2.119981,2.178114,2.168373,2.176479,27.835399,0.272022,0.366265,0.327533,0.359809,600,0.573849
cansat,1622290403020273158,1,0,10,0,40.49,101518.83,28.46,0,0,1.797035,2.154205,2.213256,2.203362,2.211596,27.895292,0.276411,0.372143,0.332802,0.365586,601,0.573849
cansat,1622290404020270085,1,0,9,0,40.49,101520.11,28.47,0,0,1.802211,2.160386,2.219588,2.209669,2.217923,28.197504,0.277202,0.373178,0.333739,0.366604,602,0.573849
cansat,1622290405018506751,1,0,9,0,40.49,101518.78,28.48,0,0,1.832802,2.197024,2.257206,2.247123,2.255514,27.775686,0.2819,0.379463,0.339376,0.372782,603,0.572804
cansat,1622290406019907272,1,0,9,0,40.48,101519.34,28.48,0,0,1.839259,2.204734,2.265103,2.254989,2.263406,28.136692,0.282887,0.380753,0.340544,0.374052,604,0.572804
cansat,1622290407019700188,0,0,9,0,40.47,101519.79,28.49,0,0,1.870534,2.242174,2.30353,2.29325,2.301804,28.015624,0.287686,0.387151,0.34629,0.38034,605,0.573504
cansat,1622290408018347115,0,0,9,0,40.47,101519.69,28.51,0,0,1.921592,2.303318,2.366302,2.355751,2.364531,27.716154,0.295527,0.39763,0.355691,0.39064,606,0.57246
cansat,1622290409019909823,1,0,9,0,40.46,101520.93,28.51,0,0,1.943745,2.329816,2.393482,2.382817,2.391691,27.835399,0.298922,0.402129,0.359742,0.395064,607,0.57246
cansat,1622290410019689562,1,0,10,0,40.45,101520.25,28.52,0,0,1.986701,2.381227,2.44624,2.43535,2.444411,27.835399,0.305512,0.410899,0.367625,0.403687,608,0.573162
cansat,1622290411020030343,0,0,9,0,40.45,101519.7,28.53,0,0,2.001642,2.399063,2.464508,2.453545,2.462666,28.015624,0.307794,0.413878,0.370325,0.406619,609,0.573162
cansat,1622290412019493311,1,0,10,0,40.44,101521.24,28.54,0,0,1.993741,2.389524,2.454656,2.443747,2.452823,28.076066,0.306564,0.412139,0.368803,0.404916,610,0.573162
cansat,1622290413019629717,1,0,9,0,40.44,101522.55,28.55,0,0,1.967414,2.357906,2.422126,2.41137,2.420319,27.835399,0.302503,0.406599,0.363875,0.399478,611,0.573162
cansat,1622290414019562217,1,0,9,0,40.44,101520.54,28.55,0,0,1.926422,2.308719,2.371554,2.361031,2.369785,28.076066,0.296187,0.398036,0.356241,0.39107,612,0.573162
cansat,1622290415019386018,1,0,9,0,40.44,101521.7,28.56,0,0,1.873963,2.245793,2.306873,2.296643,2.305153,27.955367,0.28811,0.387112,0.346491,0.380341,613,0.573162
cansat,1622290416017772372,1,0,9,0,40.44,101520.65,28.56,0,0,1.812736,2.172367,2.231411,2.221523,2.229748,28.076066,0.278686,0.374386,0.335125,0.367842,614,0.573162
cansat,1622290417019291538,1,0,9,0,40.42,101519.61,28.58,0,0,1.74502,2.09117,2.147971,2.138459,2.146371,28.258504,0.268265,0.360329,0.322565,0.354035,615,0.573162
cansat,1622290418021334038,1,0,9,0,40.42,101518.72,28.58,0,0,1.672723,2.00449,2.058904,2.049792,2.057372,27.955367,0.257142,0.345336,0.309163,0.339307,616,0.573162
cansat,1622290419019969611,0,0,9,0,40.42,101519.96,28.59,0,0,1.641821,1.967458,2.020866,2.011923,2.019362,28.015624,0.252391,0.338955,0.303451,0.333038,617,0.57411
